elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000311, 5.00031, 16914, 4886, 18794.1, 18633, 25685, 30898, 34926, 41241, 0
10.001236, 5.000925, 16965, 3796, 18855.4, 18678, 25379, 28649, 33112, 43649, 0
15.001215, 4.999979, 17036, 3770, 18765.1, 18432, 25073, 29659, 34036, 41278, 0
20.001223, 5.000008, 16752, 3664, 19085.5, 18740, 25431, 30271, 34448, 49545, 0
25.001312, 5.000089, 17079, 5421, 18722.3, 18535, 25323, 28634, 32530, 41577, 0
30.001223, 4.999911, 16841, 5856, 18945.2, 18696, 25401, 32341, 39441, 45582, 0
35.001255, 5.000032, 17072, 6240, 18869.5, 18563, 25478, 31386, 39194, 41393, 0
40.001227, 4.999972, 17138, 4160, 18630.1, 18488, 24372, 28374, 33264, 49524, 0
45.001227, 5.0, 16723, 3948, 19123.6, 18767, 26321, 30597, 38350, 48571, 0
50.004874, 5.003647, 16752, 5202, 19092.1, 18877, 26057, 30786, 34532, 48571, 0
55.000223, 4.995349, 17303, 3558, 18505.7, 18321, 23974, 28142, 37490, 38308, 0
60.001238, 5.001015, 17063, 3423, 18694.3, 18585, 25675, 30058, 37353, 43928, 0
61.00216, 1.000922, 3301, 5084, 18841.3, 18609, 25875, 30997, 37353, 43928, 0
