elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
4.999718, 4.999718, 17823, 611, 9449.1, 6311, 29232, 42532, 56842, 72264, 0
10.000807, 5.001089, 12196, 593, 13259.0, 8563, 42799, 65047, 87814, 112690, 0
15.00079, 4.999983, 9921, 592, 17560.8, 12149, 51818, 70433, 91131, 102692, 0
20.000796, 5.000006, 8639, 544, 19417.5, 12961, 59553, 86530, 131256, 144143, 0
25.000731, 4.999935, 8258, 520, 20470.2, 13609, 66657, 95301, 124179, 146810, 0
30.00073, 4.999999, 7433, 561, 22760.7, 14567, 72692, 99897, 147382, 181524, 0
35.000721, 4.999991, 7070, 549, 23312.3, 15066, 73889, 103148, 152933, 181524, 0
40.00072, 4.999999, 6679, 562, 25420.5, 16701, 80177, 117980, 155955, 177316, 0
45.000819, 5.000099, 6377, 526, 26240.1, 17166, 85463, 128337, 167883, 195574, 0
50.000721, 4.999902, 5922, 510, 26700.9, 16242, 88269, 148440, 209235, 257377, 0
55.000728, 5.000007, 5810, 494, 26680.2, 14415, 96681, 159710, 239908, 275153, 0
60.000759, 5.000031, 5640, 547, 29079.2, 17776, 96482, 155265, 216769, 255980, 0
65.000765, 5.000006, 5461, 520, 29903.9, 18125, 101270, 147096, 201964, 219176, 0
70.000732, 4.999967, 5376, 526, 30025.0, 17323, 102382, 152974, 202305, 258574, 0
75.000729, 4.999997, 5105, 504, 30298.1, 17533, 104241, 167551, 235061, 296151, 0
80.000792, 5.000063, 5127, 542, 32258.8, 20066, 106277, 157232, 235061, 292814, 0
85.000729, 4.999937, 4916, 506, 32177.7, 16832, 115427, 182746, 258142, 289936, 0
90.000758, 5.000029, 4953, 536, 33076.8, 19417, 109589, 169938, 242953, 281368, 0
95.000722, 4.999964, 4830, 476, 34252.3, 19995, 118845, 183546, 251786, 283112, 0
100.000727, 5.000005, 4539, 537, 33838.7, 16838, 129729, 188962, 250722, 265674, 0
105.000728, 5.000001, 4368, 526, 33900.5, 15688, 136510, 215917, 263301, 289145, 0
110.000722, 4.999994, 4207, 526, 37075.6, 18226, 143006, 221180, 251668, 282159, 0
115.000817, 5.000095, 4324, 526, 37663.6, 20431, 134176, 200898, 250254, 300698, 0
120.000728, 4.999911, 4225, 491, 38089.0, 20163, 136872, 220770, 276134, 314675, 0
125.000809, 5.000081, 4122, 495, 36874.5, 19004, 133255, 207319, 260047, 293525, 0
130.000762, 4.999953, 4144, 429, 38860.2, 21994, 133308, 206035, 276580, 290203, 0
135.000737, 4.999975, 4073, 520, 39385.0, 22500, 133261, 195773, 309966, 334251, 0
140.000845, 5.000108, 3857, 475, 41385.1, 21481, 151189, 243254, 323419, 369920, 0
145.000753, 4.999908, 3942, 502, 40699.1, 20183, 145837, 249953, 304193, 369920, 0
150.000728, 4.999975, 3608, 529, 41315.7, 18354, 161732, 260020, 349630, 368674, 0
155.000784, 5.000056, 3915, 508, 41423.7, 23487, 144251, 214992, 298146, 351709, 0
160.00073, 4.999946, 3676, 459, 43732.3, 24401, 147935, 213729, 371451, 384427, 0
165.000731, 5.000001, 3592, 515, 43717.2, 21090, 153924, 288749, 380898, 409762, 0
170.000738, 5.000007, 3683, 521, 44157.8, 24490, 151430, 224463, 333059, 409762, 0
175.00073, 4.999992, 3535, 510, 45116.0, 23476, 167616, 243622, 304074, 339624, 0
180.000776, 5.000046, 3485, 520, 43374.7, 20661, 161115, 257996, 379760, 412270, 0
181.000575, 0.999799, 718, 520, 44167.5, 22376, 160163, 255118, 379760, 412270, 0
