elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000131, 5.000131, 84718, 328, 1867.9, 1799, 2301, 3728, 6661, 35246, 0
10.001076, 5.000945, 86413, 339, 1807.6, 1785, 2159, 2556, 4874, 6859, 0
15.001092, 5.000016, 85326, 477, 1829.7, 1807, 2196, 2589, 3999, 8899, 0
20.001144, 5.000052, 80125, 408, 1939.4, 1840, 2582, 3391, 6179, 67368, 0
25.001073, 4.999929, 84563, 321, 1845.2, 1803, 2309, 3119, 4717, 8528, 0
30.001075, 5.000002, 82981, 477, 1876.4, 1839, 2337, 2864, 5148, 6137, 0
35.001087, 5.000012, 82759, 390, 1879.5, 1838, 2368, 3051, 4589, 6582, 0
40.001084, 4.999997, 88823, 533, 1774.1, 1767, 2047, 2325, 3018, 5748, 0
45.001075, 4.999991, 85297, 556, 1829.0, 1775, 2050, 2232, 2821, 137679, 0
50.00113, 5.000055, 85476, 368, 1825.8, 1806, 2167, 2623, 4190, 6095, 0
55.001111, 4.999981, 86842, 593, 1804.3, 1792, 2089, 2333, 4798, 6453, 0
60.001127, 5.000016, 87395, 553, 1795.9, 1790, 2076, 2287, 2848, 5883, 0
61.000787, 0.99966, 15968, 553, 1795.7, 1787, 2082, 2315, 3044, 5495, 0
