elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.00007, 5.00007, 66854, 788, 4754.3, 4742, 5114, 5534, 7998, 9783, 0
10.000987, 5.000917, 64356, 1078, 4911.1, 4902, 5219, 5471, 7299, 15920, 0
15.000992, 5.000005, 63622, 691, 4940.8, 4933, 5276, 5561, 7815, 13857, 0
20.000981, 4.999989, 65781, 710, 4834.9, 4808, 5182, 5913, 9273, 14044, 0
25.000999, 5.000018, 60455, 1216, 5115.5, 4701, 5043, 5554, 9407, 468278, 0
30.000978, 4.999979, 65801, 739, 4781.4, 4778, 5067, 5231, 6524, 11579, 0
35.000978, 5.0, 65758, 949, 4810.1, 4807, 5098, 5256, 6158, 11229, 0
40.000978, 5.0, 67076, 815, 4718.3, 4717, 5012, 5189, 6060, 8670, 0
45.000981, 5.000003, 64502, 1412, 4885.3, 4886, 5186, 5349, 7164, 10443, 0
50.000979, 4.999998, 65347, 1081, 4834.6, 4832, 5140, 5287, 7303, 10889, 0
55.000978, 4.999999, 64180, 818, 4907.3, 4899, 5213, 5409, 8048, 9094, 0
60.000988, 5.00001, 65158, 1262, 4841.9, 4835, 5136, 5304, 7921, 11333, 0
65.00098, 4.999992, 65243, 752, 4836.0, 4828, 5131, 5302, 9052, 10324, 0
70.00098, 5.0, 64532, 778, 4891.1, 4884, 5209, 5436, 8820, 11582, 0
75.000974, 4.999994, 65421, 1266, 4854.7, 4848, 5165, 5331, 8857, 11313, 0
80.000986, 5.000012, 63994, 788, 4916.9, 4918, 5225, 5369, 7207, 9686, 0
85.000982, 4.999996, 64708, 869, 4879.4, 4873, 5190, 5382, 8013, 11215, 0
90.00098, 4.999998, 64436, 918, 4891.4, 4885, 5211, 5399, 8696, 10232, 0
95.000987, 5.000007, 64968, 1477, 4879.4, 4875, 5188, 5344, 8468, 10008, 0
100.000977, 4.99999, 65017, 1236, 4873.1, 4863, 5181, 5363, 8721, 10559, 0
105.000987, 5.00001, 63079, 887, 4972.3, 4953, 5316, 6193, 8209, 11345, 0
110.000986, 4.999999, 63269, 937, 4987.6, 4984, 5295, 5475, 8337, 10559, 0
115.000989, 5.000003, 63338, 1258, 4967.7, 4962, 5249, 5441, 8497, 10560, 0
120.000982, 4.999993, 63312, 786, 4973.3, 4963, 5277, 5848, 8233, 10898, 0
125.000981, 4.999999, 63705, 1439, 4945.8, 4939, 5256, 5628, 8166, 10104, 0
130.000987, 5.000006, 64367, 1127, 4898.9, 4877, 5224, 6103, 8472, 10025, 0
135.000975, 4.999988, 64629, 1247, 4882.4, 4880, 5184, 5390, 8239, 11361, 0
140.000977, 5.000002, 64835, 690, 4877.2, 4863, 5228, 5658, 7641, 16395, 0
145.000982, 5.000005, 64964, 844, 4863.4, 4857, 5179, 5345, 9180, 11589, 0
150.000982, 5.0, 66413, 801, 4758.6, 4740, 5085, 5471, 9774, 12440, 0
155.00099, 5.000008, 64595, 997, 4857.3, 4848, 5210, 5460, 7258, 9180, 0
160.000978, 4.999988, 66340, 1037, 4778.9, 4759, 5137, 5396, 8815, 10153, 0
165.00099, 5.000012, 66071, 662, 4785.9, 4776, 5081, 5317, 7843, 9962, 0
170.000975, 4.999985, 65798, 1144, 4806.8, 4789, 5133, 5479, 8483, 9967, 0
175.000989, 5.000014, 66537, 1413, 4750.2, 4739, 5050, 5271, 9100, 11056, 0
180.000985, 4.999996, 64834, 1321, 4827.7, 4816, 5169, 5547, 7565, 11138, 0
181.001591, 1.000606, 11911, 744, 4864.5, 4852, 5215, 5691, 7786, 11138, 0
