elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000275, 5.000275, 19073, 2466, 13149.6, 12665, 19944, 24769, 33177, 37603, 0
10.001329, 5.001054, 13907, 2511, 18695.3, 18101, 28392, 35330, 39069, 40837, 0
15.00132, 4.999991, 11338, 2013, 23144.0, 22273, 35879, 43819, 49802, 50718, 0
20.001269, 4.999949, 9913, 7891, 26675.5, 25862, 42267, 49587, 56445, 57879, 0
25.001344, 5.000075, 9148, 8355, 29165.5, 27869, 47511, 59300, 84639, 86322, 0
30.001328, 4.999984, 8652, 6248, 30911.5, 29805, 48326, 58787, 67996, 77903, 0
35.001276, 4.999948, 8150, 7516, 32767.5, 31635, 54021, 69073, 88900, 89264, 0
40.001422, 5.000146, 7417, 9114, 36526.2, 34799, 59969, 73331, 86080, 100116, 0
45.00127, 4.999848, 7168, 6627, 37724.4, 36484, 62555, 76889, 93416, 97248, 0
50.001342, 5.000072, 6879, 7628, 39273.1, 38370, 64971, 75390, 99710, 108104, 0
55.001329, 4.999987, 6941, 7855, 39642.2, 37667, 65594, 86538, 101841, 109348, 0
60.001337, 5.000008, 6560, 5754, 41436.2, 40565, 63544, 82020, 96992, 97591, 0
65.001271, 4.999934, 6329, 7254, 43240.6, 41865, 77764, 92174, 98800, 103130, 0
70.00127, 4.999999, 6130, 5039, 44966.6, 42864, 75981, 92848, 99280, 107175, 0
75.001461, 5.000191, 6031, 5955, 45656.7, 44708, 74575, 86169, 102608, 107241, 0
80.001332, 4.999871, 5543, 7363, 49987.1, 47412, 85137, 100487, 115912, 117129, 0
85.001333, 5.000001, 5513, 5703, 49736.4, 46994, 91263, 114574, 143352, 144079, 0
90.001268, 4.999935, 5513, 7467, 49352.3, 47949, 86675, 108990, 117064, 122848, 0
95.001258, 4.99999, 5390, 7164, 51832.6, 51353, 86843, 101736, 117217, 125056, 0
100.001266, 5.000008, 5104, 6047, 54014.2, 51857, 95260, 110587, 117558, 120071, 0
105.001268, 5.000002, 5406, 6973, 50775.1, 50196, 79907, 100340, 106432, 113216, 0
110.001257, 4.999989, 4858, 7730, 58018.2, 57312, 99534, 113040, 126292, 130005, 0
115.001269, 5.000012, 5046, 5313, 55585.2, 53327, 99724, 117954, 138822, 139454, 0
120.001266, 4.999997, 4538, 4695, 60819.1, 58978, 104508, 137898, 152970, 166081, 0
125.001286, 5.00002, 4899, 7895, 56881.5, 55846, 97219, 131407, 142557, 149765, 0
130.001257, 4.999971, 4551, 5063, 60319.0, 60333, 104850, 128552, 144310, 148855, 0
135.001264, 5.000007, 4614, 8546, 61075.3, 57955, 105230, 175135, 194814, 199738, 0
140.001324, 5.00006, 4872, 9265, 56744.8, 54720, 95431, 111143, 138796, 140001, 0
145.001344, 5.00002, 4472, 6708, 61496.7, 61231, 104592, 130807, 139300, 142609, 0
150.001364, 5.00002, 4327, 6422, 64508.6, 61789, 109938, 138682, 150316, 153512, 0
155.001342, 4.999978, 4088, 6803, 67936.6, 68530, 106061, 148380, 186890, 188192, 0
160.001275, 4.999933, 4466, 4839, 63312.8, 61287, 114481, 135013, 151675, 158167, 0
165.001265, 4.99999, 4080, 7241, 68999.1, 68918, 112819, 164883, 190935, 202424, 0
170.00134, 5.000075, 4193, 6960, 66697.0, 63448, 113681, 167268, 174542, 174756, 0
175.001269, 4.999929, 4342, 8944, 64835.8, 62687, 105008, 136858, 151211, 152307, 0
180.001274, 5.000005, 3990, 5833, 69192.4, 66730, 120569, 156359, 175488, 196541, 0
181.001898, 1.000624, 779, 5833, 69137.5, 67369, 118326, 146130, 155951, 161114, 0
