elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000513, 5.000513, 518, 30180, 151840.3, 153058, 165887, 171752, 177937, 182199, 0
10.001508, 5.000995, 526, 133397, 152418.5, 152645, 164303, 167634, 168671, 168832, 0
15.001457, 4.999949, 521, 136283, 152840.8, 153037, 161655, 166231, 167285, 168472, 0
20.001458, 5.000001, 529, 133856, 151170.5, 151152, 162650, 170558, 174971, 175863, 0
25.001506, 5.000048, 523, 132121, 152820.9, 152993, 162949, 170268, 173625, 174206, 0
30.001483, 4.999977, 522, 129030, 153267.7, 153629, 162054, 165779, 168122, 168319, 0
35.001497, 5.000014, 525, 131619, 152426.3, 152954, 161334, 165037, 169803, 176432, 0
40.001444, 4.999947, 525, 133863, 152808.2, 152955, 161971, 166518, 169708, 171490, 0
45.00151, 5.000066, 526, 126824, 151864.9, 152303, 160981, 163738, 166139, 168803, 0
50.001499, 4.999989, 518, 138946, 154532.8, 154784, 163141, 167511, 168650, 169112, 0
55.00139, 4.999891, 517, 136235, 154977.5, 155179, 163857, 166881, 169801, 170280, 0
60.001652, 5.000262, 520, 138041, 154136.3, 154741, 164241, 168826, 170119, 171244, 0
61.001429, 0.999777, 104, 138041, 154034.7, 154354, 163922, 168492, 170119, 171244, 0
