elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
4.999919, 4.999919, 1068, 4856, 127288.6, 131505, 251692, 272924, 285668, 290356, 0
10.000922, 5.001003, 1051, 5862, 120488.4, 122977, 250122, 294628, 338130, 342509, 0
15.000956, 5.000034, 998, 5060, 132486.3, 138354, 265475, 294756, 306059, 306985, 0
20.000996, 5.00004, 1014, 5905, 122347.8, 123029, 251822, 357553, 439748, 442948, 0
25.00086, 4.999864, 985, 6698, 124723.7, 118690, 260623, 293646, 309224, 312485, 0
30.000855, 4.999995, 953, 4768, 127426.2, 127211, 272427, 346950, 407854, 408691, 0
35.00097, 5.000115, 1005, 5749, 130112.9, 122346, 274193, 306967, 325260, 332134, 0
40.00085, 4.99988, 1016, 7914, 130110.3, 112753, 270375, 295245, 321358, 344743, 0
45.000846, 4.999996, 1022, 5501, 130554.1, 138751, 260809, 278845, 313975, 329977, 0
50.000852, 5.000006, 1091, 5678, 120328.2, 125817, 234851, 274245, 288511, 305166, 0
55.000854, 5.000002, 1061, 6486, 118066.4, 109353, 248065, 273505, 286749, 288351, 0
60.000846, 4.999992, 1042, 8247, 126753.6, 125043, 265030, 307549, 334435, 345915, 0
61.000975, 1.000129, 183, 8247, 127694.9, 125680, 264364, 323125, 359789, 361233, 0
