elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000179, 5.000179, 315, 24971, 247839.9, 248816, 405472, 431039, 443891, 443891, 0
10.001227, 5.001048, 320, 67044, 249168.4, 237880, 385535, 440021, 503424, 503424, 0
15.001199, 4.999972, 311, 38752, 258161.4, 257367, 436847, 485699, 548465, 548465, 0
20.001236, 5.000037, 338, 52295, 239727.0, 239678, 378943, 457226, 478769, 478769, 0
25.001111, 4.999875, 327, 58604, 246215.5, 249704, 348550, 415979, 449700, 449700, 0
30.001113, 5.000002, 319, 49431, 250364.1, 237068, 433156, 523621, 612041, 612041, 0
35.001137, 5.000024, 325, 47435, 244598.2, 239536, 434190, 469623, 501851, 501851, 0
40.001141, 5.000004, 338, 46621, 238409.0, 229055, 374853, 494348, 548592, 548592, 0
45.001108, 4.999967, 346, 66749, 233672.5, 225206, 380596, 418004, 438276, 438276, 0
50.001143, 5.000035, 351, 44584, 228541.7, 222631, 351961, 408180, 430174, 430174, 0
55.00113, 4.999987, 346, 57699, 227283.3, 216384, 367521, 419663, 472331, 472331, 0
60.001101, 4.999971, 364, 55863, 223714.8, 216414, 356111, 418192, 469982, 469982, 0
61.000933, 0.999832, 77, 55863, 219743.0, 213231, 326280, 373655, 393190, 393190, 0
