elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
5.000262, 5.000261, 14656, 4793, 21675.5, 21438, 28803, 34191, 51107, 62516, 0
10.001163, 5.000901, 15097, 5743, 21205.5, 21020, 27656, 31250, 36211, 48800, 0
15.001228, 5.000065, 14821, 5922, 21587.3, 21348, 27839, 34336, 38112, 44568, 0
20.001164, 4.999936, 14745, 7132, 21677.5, 21355, 27710, 33419, 42778, 49919, 0
25.001171, 5.000007, 14908, 5570, 21445.1, 21152, 27214, 31376, 37302, 47413, 0
30.001161, 4.99999, 14378, 5842, 22196.8, 21835, 30201, 36597, 44704, 52776, 0
35.001161, 5.0, 15073, 5240, 21253.4, 21154, 28306, 32751, 36237, 43293, 0
40.009853, 5.008692, 14847, 5491, 21500.8, 21366, 26716, 30434, 36496, 49789, 0
45.000173, 4.99032, 15006, 3575, 21271.3, 20867, 27520, 32582, 39175, 48981, 0
50.001175, 5.001002, 15005, 5561, 21317.4, 21247, 27561, 30661, 35668, 48988, 0
55.001157, 4.999982, 15221, 5425, 21009.2, 20824, 26067, 29509, 32840, 47020, 0
60.001171, 5.000014, 14904, 4157, 21455.5, 21249, 27992, 32616, 36365, 48797, 0
61.006076, 1.004905, 2935, 3591, 21450.3, 21151, 28293, 33012, 36775, 48797, 0
