elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
4.999863, 4.999863, 76925, 454, 4121.9, 4018, 5046, 6056, 8888, 12031, 0
10.00079, 5.000927, 77115, 360, 4091.2, 3997, 4918, 5768, 7048, 21812, 0
15.000863, 5.000073, 77283, 347, 4025.3, 3883, 4929, 6352, 22107, 35212, 0
20.000776, 4.999913, 74275, 568, 4152.4, 3929, 5782, 7173, 10898, 13944, 0
25.000813, 5.000037, 79204, 951, 3945.2, 3892, 4544, 5554, 7611, 10827, 0
30.000778, 4.999965, 78641, 1107, 3980.6, 3891, 4464, 5458, 7748, 61944, 0
35.000787, 5.000009, 75758, 468, 4096.2, 3901, 5600, 6773, 8196, 11053, 0
40.00082, 5.000033, 72712, 503, 4297.7, 4098, 5861, 7142, 10232, 14168, 0
45.000791, 4.999971, 72934, 503, 4322.6, 4104, 5910, 7169, 11237, 13329, 0
50.000885, 5.000094, 70991, 320, 4356.7, 4158, 6080, 7593, 10761, 13351, 0
55.000806, 4.999921, 66752, 459, 4622.7, 4310, 6335, 7958, 12028, 131408, 0
60.000778, 4.999972, 79196, 386, 4160.7, 3883, 5447, 6797, 11055, 131408, 0
61.003957, 1.003179, 15464, 386, 3963.5, 3837, 4963, 6322, 9520, 12140, 0
